x,y
103.84294891357422,64.19479370117188
102.77753448486328,64.27484893798828
101.66400909423828,64.37203216552734
100.55635833740234,64.50273132324219
99.46969604492188,64.66295623779297
98.37799835205078,64.8742446899414
97.33356475830078,65.15473175048828
96.27842712402344,65.4795913696289
95.25698852539062,65.83106994628906
94.32801818847656,66.30314636230469
93.40272521972656,66.88826751708984
92.5385513305664,67.50526428222656
91.66393280029297,68.0943374633789
90.75911712646484,68.6967544555664
89.87803649902344,69.27584075927734
88.99041748046875,69.86024475097656
88.12064361572266,70.43084716796875
87.24790954589844,70.99837493896484
86.38330841064453,71.55154418945312
85.47853088378906,72.11196899414062
84.56084442138672,72.51951599121094
83.5077896118164,72.98719024658203
82.542724609375,73.41484069824219
81.54732513427734,73.75298309326172
80.48033905029297,74.00922393798828
79.3795166015625,74.19007873535156
78.2535629272461,74.29595947265625
77.13347625732422,74.296630859375
76.00569915771484,74.26954650878906
74.89289093017578,74.21240997314453
73.77533721923828,74.146484375
72.63985443115234,74.05473327636719
71.52111053466797,73.77349090576172
70.51206970214844,73.35880279541016
69.4709701538086,72.8286361694336
68.51145935058594,72.21977996826172
67.57743072509766,71.55890655517578
66.62791442871094,70.85128784179688
65.80152130126953,70.05152130126953
65.04995727539062,69.16112518310547
64.35430908203125,68.22051239013672
63.70584487915039,67.26461029052734
63.11410140991211,66.27951049804688
62.57427215576172,65.25041198730469
62.11251449584961,64.18560028076172
61.72903823852539,62.99799728393555
61.51875686645508,61.87117385864258
61.36729431152344,60.71494674682617
61.347434997558594,59.61738967895508
61.43709945678711,58.53907012939453
61.59947204589844,57.25206756591797
61.82103729248047,56.13203048706055
62.13115692138672,55.03913116455078
62.5803108215332,53.9842414855957
63.13450622558594,52.988460540771484
63.76716232299805,52.05413055419922
64.50353240966797,51.17920684814453
65.36164093017578,50.44059371948242
66.2762222290039,49.80142593383789
67.1892318725586,49.164451599121094
68.1085205078125,48.523651123046875
69.082763671875,47.9354248046875
70.12930297851562,47.44189453125
71.28501892089844,46.98786163330078
72.61466217041016,46.534759521484375
73.71404266357422,46.32102584838867
74.83573913574219,46.166439056396484
75.9391860961914,46.07291793823242
77.06755828857422,46.02342224121094
78.1922607421875,46.03863525390625
79.2781753540039,46.15121078491211
80.39747619628906,46.31387710571289
81.49624633789062,46.56361770629883
82.53202056884766,46.96931076049805
83.532958984375,47.422508239746094
84.5123062133789,47.935237884521484
85.44886779785156,48.50223159790039
86.36940002441406,49.06724548339844
87.34111785888672,49.665287017822266
88.28600311279297,50.27983474731445
89.1908950805664,50.90321350097656
90.12358093261719,51.522972106933594
91.07747650146484,52.119384765625
92.01168823242188,52.686004638671875
92.93928527832031,53.24860763549805
93.92679595947266,53.76810073852539
