x,y
103.79904174804688,64.19811248779297
103.79904174804688,64.19811248779297
103.79904174804688,64.19811248779297
103.79676818847656,64.19831085205078
103.76053619384766,64.2032241821289
103.679931640625,64.22000122070312
103.58293914794922,64.24945831298828
103.52365112304688,64.27250671386719
103.40046691894531,64.33382415771484
103.33929443359375,64.37222290039062
103.22087860107422,64.45828247070312
103.15654754638672,64.50170135498047
102.98126983642578,64.59939575195312
102.7795181274414,64.68074798583984
102.67041778564453,64.71351623535156
102.44640350341797,64.76399993896484
102.3047866821289,64.78642272949219
102.02555084228516,64.81312561035156
101.58898162841797,64.87911224365234
101.30476379394531,64.93336486816406
101.1600570678711,64.96593475341797
101.0195083618164,65.0018310546875
100.68315887451172,65.10926818847656
100.36526489257812,65.24248504638672
100.22541046142578,65.31271362304688
99.93234252929688,65.48989868164062
99.64443969726562,65.69365692138672
99.33566284179688,65.90526580810547
99.02198028564453,66.09697723388672
98.88150024414062,66.1768798828125
98.55734252929688,66.3433609008789
98.24742889404297,66.47755432128906
97.91874694824219,66.58954620361328
97.76820373535156,66.62999725341797
97.401123046875,66.70099639892578
97.24502563476562,66.72791290283203
96.88835906982422,66.80345153808594
96.57723236083984,66.88536834716797
96.41798400878906,66.93107604980469
96.06031799316406,67.0497055053711
95.84013366699219,67.13465881347656
95.48125457763672,67.29898071289062
95.10183715820312,67.51446533203125
94.9430160522461,67.61964416503906
94.60435485839844,67.88190460205078
94.29408264160156,68.14764404296875
94.12068939208984,68.29547119140625
93.68984985351562,68.64118957519531
93.31173706054688,68.912841796875
93.10551452636719,69.04753875732422
92.67974090576172,69.29688262939453
92.28509521484375,69.51919555664062
92.05510711669922,69.65565490722656
91.35648345947266,70.1177978515625
91.13666534423828,70.28311157226562
90.94084930419922,70.44076538085938
90.50545501708984,70.83760833740234
90.1655044555664,71.19815063476562
89.82562255859375,71.5771484375
89.4364013671875,71.99834442138672
89.04804229736328,72.39468383789062
88.83904266357422,72.59507751464844
88.62507629394531,72.78960418701172
88.21509552001953,73.13079833984375
87.790771484375,73.43864440917969
87.33329772949219,73.71975708007812
86.84033203125,73.96660614013672
86.59333801269531,74.06936645507812
86.09422302246094,74.23576354980469
85.604248046875,74.34716033935547
85.36453247070312,74.3830337524414
84.78858947753906,74.41690826416016
84.28182220458984,74.39212799072266
84.01395416259766,74.3622817993164
83.43133544921875,74.2769546508789
82.77973175048828,74.17367553710938
82.18680572509766,74.08816528320312
81.88514709472656,74.05208587646484
81.22639465332031,74.00117492675781
80.51383209228516,73.99888610839844
79.84756469726562,74.06035614013672
79.54283142089844,74.11060333251953
78.99237823486328,74.24115753173828
78.43479919433594,74.42877960205078
77.92528533935547,74.63740539550781
77.67091369628906,74.74836730957031
77.09003448486328,75.00442504882812
76.561279296875,75.23418426513672
76.00527954101562,75.46004486083984
75.19171142578125,75.77352142333984
74.62953186035156,76.00658416748047
74.04350280761719,76.25228881835938
73.39917755126953,76.5125732421875
72.80304718017578,76.71735382080078
72.48835754394531,76.81468200683594
71.54801940917969,77.10114288330078
70.9036636352539,77.28759002685547
70.22611999511719,77.48606872558594
69.6135025024414,77.64503479003906
68.97122955322266,77.78177642822266
68.36621856689453,77.87201690673828
67.80086517333984,77.91836547851562
66.87171936035156,77.9153060913086
66.32462310791016,77.85246276855469
66.0664291381836,77.8038558959961
65.57892608642578,77.67244720458984
65.35890197753906,77.59426879882812
64.90589141845703,77.38965606689453
