x,y
103.79750061035156,64.19990539550781
103.76053619384766,64.19976043701172
103.74299621582031,64.20057678222656
103.70519256591797,64.20475769042969
103.66123962402344,64.21279907226562
103.63748168945312,64.21862030029297
103.57633209228516,64.23812866210938
103.54801177978516,64.2497329711914
103.49394989013672,64.27734375
103.44123840332031,64.31306457519531
103.3907699584961,64.35321807861328
103.32681274414062,64.39690399169922
103.2445068359375,64.43519592285156
103.1991195678711,64.45065307617188
103.10111999511719,64.47310638427734
102.99700164794922,64.48568725585938
102.9417724609375,64.48907470703125
102.8814926147461,64.49024200439453
102.80522155761719,64.4881820678711
102.62057495117188,64.49435424804688
102.54754638671875,64.50225067138672
102.42262268066406,64.51622009277344
102.29009246826172,64.53607177734375
102.22046661376953,64.54644775390625
102.07750701904297,64.56414031982422
101.9369888305664,64.5811538696289
101.86751556396484,64.58954620361328
101.71378326416016,64.60810852050781
101.64582061767578,64.6163101196289
101.49720764160156,64.63423156738281
101.34111022949219,64.65306091308594
101.2645263671875,64.6635513305664
101.10446166992188,64.6934814453125
100.95079040527344,64.73405456542969
100.874267578125,64.75923919677734
100.72406005859375,64.81999206542969
100.65558624267578,64.8533935546875
100.51509857177734,64.93640899658203
100.4498062133789,64.97933197021484
100.28990173339844,65.07171630859375
100.20848083496094,65.11042022705078
100.0495376586914,65.170166015625
99.88787078857422,65.2139892578125
99.71845245361328,65.24528503417969
99.6385498046875,65.25502014160156
99.45690155029297,65.26394653320312
99.27031707763672,65.26874542236328
99.04380798339844,65.2977066040039
98.86192321777344,65.342529296875
98.6954574584961,65.39778137207031
98.53219604492188,65.46692657470703
98.37284851074219,65.55204772949219
98.20508575439453,65.66642761230469
98.14070892333984,65.71959686279297
98.01940155029297,65.8405532836914
97.911376953125,65.96321868896484
97.72001647949219,66.14773559570312
97.54998016357422,66.27337646484375
97.36734771728516,66.37866973876953
97.28373718261719,66.41928100585938
97.10652160644531,66.49179077148438
96.93192291259766,66.54590606689453
96.7469253540039,66.59676361083984
96.52916717529297,66.67493438720703
96.44365692138672,66.71137237548828
96.26011657714844,66.79378509521484
96.0864028930664,66.88288116455078
95.88504028320312,67.0018310546875
95.7144546508789,67.0926742553711
95.62789154052734,67.13614654541016
