x,y
103.79917907714844,64.19927215576172
103.79917907714844,64.19927215576172
103.79917907714844,64.19927215576172
103.79917907714844,64.19927215576172
103.79259490966797,64.20024871826172
103.75833129882812,64.20638275146484
103.69677734375,64.22196960449219
103.62340545654297,64.24736022949219
103.54898071289062,64.28135681152344
103.47225952148438,64.32745361328125
103.43852996826172,64.35200500488281
103.39730834960938,64.38478088378906
103.3215103149414,64.44998168945312
103.24816131591797,64.51847076416016
103.20802307128906,64.55840301513672
103.12288665771484,64.64933776855469
103.03777313232422,64.7347183227539
102.92610168457031,64.82170104980469
102.80189514160156,64.8961410522461
102.73155212402344,64.9300537109375
102.58573150634766,64.98990631103516
102.43572235107422,65.04354095458984
102.27159118652344,65.08952331542969
102.18720245361328,65.1116714477539
102.10081481933594,65.13824462890625
101.92550659179688,65.19832611083984
101.75667572021484,65.25733947753906
101.5840835571289,65.32316589355469
101.3827133178711,65.396240234375
101.18877410888672,65.46783447265625
101.09358215332031,65.50419616699219
100.89765167236328,65.56879425048828
100.80001831054688,65.59587860107422
100.59833526611328,65.64055633544922
100.3922348022461,65.66974639892578
100.17599487304688,65.68080139160156
100.0748519897461,65.68119812011719
99.85257720947266,65.6884765625
99.63863372802734,65.71149444580078
99.40186309814453,65.7503662109375
99.1575698852539,65.79378509521484
98.9140396118164,65.84429168701172
98.6697769165039,65.89602661132812
98.54936981201172,65.91993713378906
98.3123779296875,65.96654510498047
98.05050659179688,66.01790618896484
97.78880310058594,66.06918334960938
97.65288543701172,66.09580993652344
97.39185333251953,66.14691925048828
97.1198501586914,66.20018768310547
96.85614013671875,66.25830078125
96.73271942138672,66.2904281616211
96.5979995727539,66.33014678955078
96.31956481933594,66.43013763427734
96.1994400024414,66.48164367675781
95.95616912841797,66.60603332519531
95.73274993896484,66.7489013671875
95.638916015625,66.81974029541016
95.45377349853516,66.98577117919922
95.29741668701172,67.16474914550781
95.23065948486328,67.2564697265625
95.1061019897461,67.45851135253906
94.96857452392578,67.69420623779297
94.8973388671875,67.80859375
94.74285888671875,68.03204345703125
94.57942199707031,68.25670623779297
94.43296813964844,68.4811782836914
94.30531311035156,68.71114349365234
94.19437408447266,68.96058654785156
94.10209655761719,69.20596313476562
94.01946258544922,69.45791625976562
93.91997528076172,69.6971435546875
93.7596206665039,70.02677917480469
93.64430236816406,70.23651885986328
93.43970489501953,70.5569839477539
93.3719253540039,70.65060424804688
93.21592712402344,70.84459686279297
93.03833770751953,71.03358459472656
92.8489761352539,71.20296478271484
92.75538635253906,71.27580261230469
92.55191040039062,71.41492462158203
92.3489761352539,71.51883697509766
92.13300323486328,71.59852600097656
91.91353607177734,71.65419006347656
91.6884536743164,71.68875122070312
91.43067169189453,71.71370697021484
91.17327880859375,71.74227142333984
91.04670715332031,71.76100158691406
90.75932312011719,71.81913757324219
90.48509216308594,71.89738464355469
90.2272720336914,71.99378204345703
89.94625854492188,72.1037368774414
89.81564331054688,72.1487808227539
89.52640533447266,72.23406219482422
89.24898529052734,72.29650115966797
88.95306396484375,72.33893585205078
88.79401397705078,72.35038757324219
88.49129486083984,72.35070037841797
88.18301391601562,72.34712219238281
88.02029418945312,72.35136413574219
87.86649322509766,72.36070251464844
87.54615783691406,72.39127349853516
87.22108459472656,72.4405517578125
86.91246795654297,72.50950622558594
86.6231460571289,72.59843444824219
86.47669982910156,72.65061950683594
86.15469360351562,72.75666809082031
85.99330139160156,72.8021011352539
85.68317413330078,72.88591766357422
85.37741088867188,72.96654510498047
85.06945037841797,73.04570770263672
84.9034652709961,73.08599090576172
84.58039093017578,73.15660095214844
84.2682113647461,73.22224426269531
83.9419937133789,73.27383422851562
83.77277374267578,73.29659271240234
83.41844177246094,73.35419464111328
83.07865905761719,73.39976501464844
82.75218200683594,73.4423599243164
82.5959243774414,73.46927642822266
82.275146484375,73.539306640625
81.96074676513672,73.63050079345703
81.7718734741211,73.69927215576172
81.6220474243164,73.761474609375
81.30741882324219,73.90251159667969
80.9968032836914,74.02899169921875
80.69457244873047,74.13179016113281
80.3816909790039,74.2171630859375
80.07891845703125,74.29225158691406
79.92570495605469,74.33209991455078
79.615478515625,74.40322875976562
79.3143539428711,74.45511627197266
79.00428771972656,74.48713684082031
78.86080932617188,74.49600219726562
78.55464935302734,74.5179214477539
78.24398803710938,74.55330657958984
77.92506408691406,74.59626007080078
77.74701690673828,74.62115478515625
77.41278076171875,74.66859436035156
77.09545135498047,74.7142562866211
76.94185638427734,74.73649597167969
76.62547302246094,74.78378295898438
76.31830596923828,74.84007263183594
76.00027465820312,74.91580200195312
75.66465759277344,75.02101135253906
75.50228118896484,75.08329772949219
75.21287536621094,75.2138671875
74.92910766601562,75.34715270996094
74.63847351074219,75.47038269042969
74.34859466552734,75.57463073730469
74.04877471923828,75.6763916015625
73.71607971191406,75.79337310791016
73.41332244873047,75.89974975585938
72.97726440429688,76.05257415771484
72.83775329589844,76.1014175415039
72.53926849365234,76.22953033447266
72.1099853515625,76.38343811035156
71.81928253173828,76.46827697753906
71.531494140625,76.53440856933594
71.23323059082031,76.5819320678711
70.925048828125,76.60597229003906
70.63359069824219,76.60282897949219
70.33393096923828,76.56938171386719
70.03276824951172,76.49971771240234
69.77947235107422,76.41289520263672
69.53917694091797,76.2949447631836
69.32157135009766,76.15567779541016
69.10028839111328,75.9889144897461
68.88676452636719,75.80943298339844
68.787109375,75.71317291259766
68.58788299560547,75.48269653320312
68.43357849121094,75.2607192993164
68.36724853515625,75.15054321289062
68.20687103271484,74.87409210205078
68.12777709960938,74.7430191040039
67.94319915771484,74.454345703125
67.7677993774414,74.19147491455078
67.67241668701172,74.06143951416016
67.43986511230469,73.78018951416016
67.18988800048828,73.5220947265625
67.05693817138672,73.40158081054688
66.78270721435547,73.1866455078125
66.65078735351562,73.09830474853516
66.36126708984375,72.93766021728516
66.23149871826172,72.8794174194336
65.956787109375,72.78450775146484
65.68763732910156,72.71990966796875
65.40999603271484,72.65771484375
65.1253433227539,72.5875244140625
64.83087158203125,72.496337890625
64.52952575683594,72.38667297363281
64.24183654785156,72.27684020996094
63.94817352294922,72.1563949584961
63.673587799072266,72.02740478515625
63.41279983520508,71.88475036621094
63.28921890258789,71.80858612060547
63.05048370361328,71.64158630371094
62.83029556274414,71.46123504638672
62.73116683959961,71.365234375
62.55410385131836,71.16226959228516
62.40604782104492,70.94647979736328
62.27385711669922,70.68949127197266
62.17252731323242,70.40621185302734
62.1368293762207,70.26769256591797
62.086971282958984,69.96485900878906
62.07710266113281,69.68267059326172
62.082820892333984,69.542236328125
62.10524368286133,69.26007843017578
62.14786148071289,68.98551940917969
62.217529296875,68.70632934570312
62.25382614135742,68.56836700439453
62.2899169921875,68.41778564453125
62.34968185424805,68.13177490234375
62.414886474609375,67.85552215576172
62.486873626708984,67.57880401611328
62.54747772216797,67.29518127441406
62.58994674682617,66.99134826660156
62.6096076965332,66.6973876953125
62.61106872558594,66.55062866210938
62.59490966796875,66.24807739257812
62.54903030395508,65.94182586669922
62.48729705810547,65.65377044677734
62.45938491821289,65.51776123046875
62.40908432006836,65.212158203125
62.37812423706055,64.90023803710938
62.36778259277344,64.56940460205078
62.3713264465332,64.41499328613281
62.39628219604492,64.11188507080078
62.44456481933594,63.825927734375
62.51410675048828,63.56283950805664
62.55813217163086,63.43527603149414
62.67454528808594,63.17369842529297
62.80710983276367,62.9514045715332
62.87886428833008,62.85037612915039
63.04179000854492,62.63698959350586
63.20135498046875,62.421653747558594
63.3590087890625,62.1871223449707
63.50046157836914,61.94611740112305
63.63639450073242,61.68270492553711
63.75530242919922,61.41450881958008
63.85713577270508,61.13459777832031
63.94348907470703,60.87009048461914
64.04216766357422,60.60147476196289
64.1481704711914,60.33232116699219
64.26690673828125,60.03550338745117
64.38903045654297,59.731971740722656
64.49678802490234,59.46499252319336
64.60700225830078,59.19245910644531
64.71720123291016,58.920257568359375
64.83643341064453,58.625946044921875
64.95039367675781,58.3447265625
65.06078338623047,58.0723876953125
65.17606353759766,57.788002014160156
65.287353515625,57.51346969604492
65.4163589477539,57.19526290893555
65.53764343261719,56.89613342285156
65.66445922851562,56.58336639404297
65.72553253173828,56.4327278137207
65.85077667236328,56.12385177612305
65.98481750488281,55.79328536987305
66.04383850097656,55.64773178100586
66.16810607910156,55.34126663208008
66.28229522705078,55.04540252685547
66.40066528320312,54.73588562011719
66.52303314208984,54.423828125
66.64210510253906,54.12100601196289
66.75942993164062,53.82291793823242
66.87808990478516,53.5216064453125
66.98851776123047,53.22777557373047
67.12999725341797,52.78007125854492
67.20061492919922,52.48679733276367
67.25373077392578,52.1689453125
67.2796401977539,51.85652542114258
67.28582763671875,51.53096008300781
67.28912353515625,51.35609436035156
67.29476165771484,51.19270324707031
67.32228088378906,50.83176803588867
67.36641693115234,50.49946975708008
